timestamp,event_id,network_observed_fraction,short_window_low_dynamic_fraction_1cm
2022-05-12 01:20:00,E150,0.9203539823008849,0.36283185840707965
2022-05-12 01:25:00,E150,0.911504424778761,0.36283185840707965
2022-05-12 01:30:00,E150,0.911504424778761,0.37168141592920356
2022-05-12 01:35:00,E150,0.9026548672566371,0.36283185840707965
2022-05-12 01:40:00,E150,0.911504424778761,0.37168141592920356
2022-05-12 01:45:00,E150,0.9203539823008849,0.37168141592920356
2022-05-12 01:50:00,E150,0.9292035398230089,0.40707964601769914
2022-05-12 01:55:00,E150,0.9380530973451328,0.4247787610619469
2022-05-12 02:00:00,E150,0.9469026548672567,0.4247787610619469
2022-05-12 02:05:00,E150,0.9557522123893806,0.4336283185840708
2022-05-12 02:10:00,E150,0.9557522123893806,0.4247787610619469
2022-05-12 02:15:00,E150,0.9557522123893806,0.4336283185840708
2022-05-12 02:20:00,E150,0.9469026548672567,0.4336283185840708
2022-05-12 02:25:00,E150,0.9469026548672567,0.4336283185840708
2022-05-12 02:30:00,E150,0.9469026548672567,0.45132743362831856
2022-05-12 02:35:00,E150,0.9380530973451328,0.46017699115044247
2022-05-12 02:40:00,E150,0.9292035398230089,0.49557522123893805
2022-05-12 02:45:00,E150,0.9292035398230089,0.49557522123893805
2022-05-12 02:50:00,E150,0.9203539823008849,0.49557522123893805
2022-05-12 02:55:00,E150,0.911504424778761,0.5221238938053098
2022-05-12 03:00:00,E150,0.911504424778761,0.49557522123893805
2022-05-12 03:05:00,E150,0.9026548672566371,0.49557522123893805
2022-05-12 03:10:00,E150,0.8938053097345132,0.5132743362831859
2022-05-12 03:15:00,E150,0.8849557522123894,0.5221238938053098
2022-05-12 03:20:00,E150,0.8938053097345132,0.5221238938053098
2022-05-12 03:25:00,E150,0.8761061946902655,0.5309734513274337
2022-05-12 03:30:00,E150,0.8938053097345132,0.5221238938053098
2022-05-12 03:35:00,E150,0.9380530973451328,0.5221238938053098
2022-05-12 03:40:00,E150,0.9380530973451328,0.5132743362831859
2022-05-12 03:45:00,E150,0.9469026548672567,0.5221238938053098
2022-05-12 03:50:00,E150,0.9469026548672567,0.5309734513274337
2022-05-12 03:55:00,E150,0.9469026548672567,0.5486725663716814
2022-05-12 04:00:00,E150,0.9469026548672567,0.5398230088495575
2022-05-12 04:05:00,E150,0.9292035398230089,0.5309734513274337
2022-05-12 04:10:00,E150,0.9292035398230089,0.5132743362831859
2022-05-12 04:15:00,E150,0.9203539823008849,0.5221238938053098
2022-05-12 04:20:00,E150,0.911504424778761,0.5309734513274337
2022-05-12 04:25:00,E150,0.9026548672566371,0.5309734513274337
2022-05-12 04:30:00,E150,0.9026548672566371,0.504424778761062
2022-05-12 04:35:00,E150,0.9203539823008849,0.5221238938053098
2022-05-12 04:40:00,E150,0.9292035398230089,0.5132743362831859
2022-05-12 04:45:00,E150,0.9380530973451328,0.5309734513274337
2022-05-12 04:50:00,E150,0.9380530973451328,0.5398230088495575
2022-05-12 04:55:00,E150,0.9380530973451328,0.5309734513274337
